Fiscal Year,Region,Removal Stage,Gender,Race/Ethnicity,Age,Removals
2015,9-Midland,Family Preservation,Female,Anglo,16,1
2015,9-Midland,Family Preservation,Female,Hispanic,0,5
2015,9-Midland,Family Preservation,Female,Hispanic,1,2
2015,9-Midland,Family Preservation,Female,Hispanic,2,5
2015,9-Midland,Family Preservation,Female,Hispanic,3,5
2015,9-Midland,Family Preservation,Female,Hispanic,4,2
2015,9-Midland,Family Preservation,Female,Hispanic,5,5
2015,9-Midland,Family Preservation,Female,Hispanic,6,4
2015,9-Midland,Family Preservation,Female,Hispanic,7,0
2015,9-Midland,Family Preservation,Female,Hispanic,8,1
2015,9-Midland,Family Preservation,Female,Hispanic,9,5
2015,9-Midland,Family Preservation,Female,Hispanic,10,0
2015,9-Midland,Family Preservation,Female,Hispanic,11,2
2015,9-Midland,Family Preservation,Female,Hispanic,12,0
2015,9-Midland,Family Preservation,Female,Hispanic,13,1
2015,9-Midland,Family Preservation,Female,Hispanic,14,0
2015,9-Midland,Family Preservation,Female,Hispanic,15,0
2015,9-Midland,Family Preservation,Female,Hispanic,16,1
2015,9-Midland,Family Preservation,Female,Native American,0,1
2015,9-Midland,Family Preservation,Female,Other,0,0
2015,9-Midland,Family Preservation,Female,Other,2,0
2015,9-Midland,Family Preservation,Female,Other,3,1
2015,9-Midland,Family Preservation,Female,Other,8,0
2015,9-Midland,Family Preservation,Female,Other,10,1
2015,9-Midland,Family Preservation,Female,Other,11,1
2015,9-Midland,Family Preservation,Female,Other,13,1
2015,9-Midland,Family Preservation,Male,African American,0,5
2015,9-Midland,Family Preservation,Male,African American,1,1
2015,9-Midland,Family Preservation,Male,African American,2,0
2015,9-Midland,Family Preservation,Male,African American,3,4
2015,9-Midland,Family Preservation,Male,African American,4,1
2015,9-Midland,Family Preservation,Male,African American,5,2
2015,9-Midland,Family Preservation,Male,African American,7,0
2015,9-Midland,Family Preservation,Male,African American,9,1
2015,9-Midland,Family Preservation,Male,African American,10,0
2015,9-Midland,Family Preservation,Male,African American,11,0
2015,9-Midland,Family Preservation,Male,African American,13,0
2015,9-Midland,Family Preservation,Male,Anglo,0,4
2015,9-Midland,Family Preservation,Male,Anglo,1,4
2015,9-Midland,Family Preservation,Male,Anglo,2,2
2015,9-Midland,Family Preservation,Male,Anglo,3,3
2015,9-Midland,Family Preservation,Male,Anglo,4,1
2015,9-Midland,Family Preservation,Male,Anglo,5,2
2015,9-Midland,Family Preservation,Male,Anglo,6,2
2015,9-Midland,Family Preservation,Male,Anglo,7,1
2015,9-Midland,Family Preservation,Male,Anglo,8,1
2015,9-Midland,Family Preservation,Male,Anglo,9,0
2015,9-Midland,Family Preservation,Male,Anglo,10,3
2015,9-Midland,Family Preservation,Male,Anglo,11,0
2015,9-Midland,Family Preservation,Male,Anglo,12,1
2015,9-Midland,Family Preservation,Male,Anglo,13,0
2015,9-Midland,Family Preservation,Male,Anglo,14,0
2015,9-Midland,Family Preservation,Male,Anglo,15,0
2015,9-Midland,Family Preservation,Male,Anglo,16,0
2015,9-Midland,Family Preservation,Male,Anglo,17,0
2015,9-Midland,Family Preservation,Male,Hispanic,0,4
2015,9-Midland,Family Preservation,Male,Hispanic,1,3
2015,9-Midland,Family Preservation,Male,Hispanic,2,5
2015,9-Midland,Family Preservation,Male,Hispanic,3,3
2015,9-Midland,Family Preservation,Male,Hispanic,4,2
2015,9-Midland,Family Preservation,Male,Hispanic,5,0
2015,9-Midland,Family Preservation,Male,Hispanic,6,4
2015,9-Midland,Family Preservation,Male,Hispanic,7,6
2015,9-Midland,Family Preservation,Male,Hispanic,8,0
2015,9-Midland,Family Preservation,Male,Hispanic,9,2
2015,9-Midland,Family Preservation,Male,Hispanic,10,3
2015,9-Midland,Family Preservation,Male,Hispanic,11,2
2015,9-Midland,Family Preservation,Male,Hispanic,12,1
2015,9-Midland,Family Preservation,Male,Hispanic,13,2
2015,9-Midland,Family Preservation,Male,Hispanic,14,1
2015,9-Midland,Family Preservation,Male,Hispanic,15,0
2015,9-Midland,Family Preservation,Male,Hispanic,16,1
2015,9-Midland,Family Preservation,Male,Hispanic,17,0
2015,9-Midland,Family Preservation,Male,Other,0,0
2015,9-Midland,Family Preservation,Male,Other,1,0
2015,9-Midland,Family Preservation,Male,Other,2,1
2015,9-Midland,Family Preservation,Male,Other,5,1
2015,9-Midland,Family Preservation,Male,Other,6,0
2015,9-Midland,Family Preservation,Male,Other,11,1
2015,9-Midland,Family Preservation,Male,Other,14,0
2015,9-Midland,Investigation,Female,African American,1,0
2015,9-Midland,Investigation,Female,African American,2,0
2015,9-Midland,Investigation,Female,African American,3,0
2015,9-Midland,Investigation,Female,African American,5,1
2015,9-Midland,Investigation,Female,African American,6,1
2015,9-Midland,Investigation,Female,African American,10,1
2015,9-Midland,Investigation,Female,African American,17,0
2015,9-Midland,Investigation,Female,Anglo,0,13
2015,9-Midland,Investigation,Female,Anglo,1,2
2015,9-Midland,Investigation,Female,Anglo,2,5
2015,9-Midland,Investigation,Female,Anglo,3,2
2015,9-Midland,Investigation,Female,Anglo,4,5
2015,9-Midland,Investigation,Female,Anglo,5,4
2015,9-Midland,Investigation,Female,Anglo,6,6
2015,9-Midland,Investigation,Female,Anglo,7,4
2015,9-Midland,Investigation,Female,Anglo,8,1
2015,9-Midland,Investigation,Female,Anglo,9,3
2015,9-Midland,Investigation,Female,Anglo,10,3
2015,9-Midland,Investigation,Female,Anglo,11,1
2015,9-Midland,Investigation,Female,Anglo,13,2
2015,9-Midland,Investigation,Female,Anglo,14,3
2015,9-Midland,Investigation,Female,Anglo,15,2
2015,9-Midland,Investigation,Female,Anglo,16,4
2015,9-Midland,Investigation,Female,Hispanic,0,15
2015,9-Midland,Investigation,Female,Hispanic,1,5
2015,9-Midland,Investigation,Female,Hispanic,2,3
2015,9-Midland,Investigation,Female,Hispanic,3,9
2015,9-Midland,Investigation,Female,Hispanic,4,3
2015,9-Midland,Investigation,Female,Hispanic,5,4
2015,9-Midland,Investigation,Female,Hispanic,6,6
2015,9-Midland,Investigation,Female,Hispanic,7,9
2015,9-Midland,Investigation,Female,Hispanic,8,5
2015,9-Midland,Investigation,Female,Hispanic,9,4
2015,9-Midland,Investigation,Female,Hispanic,10,1
2015,9-Midland,Investigation,Female,Hispanic,11,4
2015,9-Midland,Investigation,Female,Hispanic,12,5
2015,9-Midland,Investigation,Female,Hispanic,13,2
2015,9-Midland,Investigation,Female,Hispanic,14,5
2015,9-Midland,Investigation,Female,Hispanic,15,5
2015,9-Midland,Investigation,Female,Hispanic,16,3
2015,9-Midland,Investigation,Female,Native American,0,0
2015,9-Midland,Investigation,Female,Other,0,5
2015,9-Midland,Investigation,Female,Other,2,1
2015,9-Midland,Investigation,Female,Other,3,0
2015,9-Midland,Investigation,Female,Other,8,1
2015,9-Midland,Investigation,Female,Other,10,0
2015,9-Midland,Investigation,Female,Other,11,0
2015,9-Midland,Investigation,Female,Other,13,0
2015,9-Midland,Investigation,Male,African American,0,2
2015,9-Midland,Investigation,Male,African American,1,0
2015,9-Midland,Investigation,Male,African American,2,1
2015,9-Midland,Investigation,Male,African American,3,1
2015,9-Midland,Investigation,Male,African American,4,2
2015,9-Midland,Investigation,Male,African American,5,0
2015,9-Midland,Investigation,Male,African American,7,1
2015,9-Midland,Investigation,Male,African American,9,1
2015,9-Midland,Investigation,Male,African American,10,1
2015,9-Midland,Investigation,Male,African American,11,2
2015,9-Midland,Investigation,Male,African American,13,1
2015,9-Midland,Investigation,Male,Anglo,0,12
2015,9-Midland,Investigation,Male,Anglo,1,3
2015,9-Midland,Investigation,Male,Anglo,2,4
2015,9-Midland,Investigation,Male,Anglo,3,7
2015,9-Midland,Investigation,Male,Anglo,4,3
2015,9-Midland,Investigation,Male,Anglo,5,4
2015,9-Midland,Investigation,Male,Anglo,6,3
2015,9-Midland,Investigation,Male,Anglo,7,1
2015,9-Midland,Investigation,Male,Anglo,8,3
2015,9-Midland,Investigation,Male,Anglo,9,3
2015,9-Midland,Investigation,Male,Anglo,10,1
2015,9-Midland,Investigation,Male,Anglo,11,3
2015,9-Midland,Investigation,Male,Anglo,12,2
2015,9-Midland,Investigation,Male,Anglo,13,6
2015,9-Midland,Investigation,Male,Anglo,14,1
2015,9-Midland,Investigation,Male,Anglo,15,2
2015,9-Midland,Investigation,Male,Anglo,16,2
2015,9-Midland,Investigation,Male,Anglo,17,1
2015,9-Midland,Investigation,Male,Hispanic,0,22
2015,9-Midland,Investigation,Male,Hispanic,1,8
2015,9-Midland,Investigation,Male,Hispanic,2,6
2015,9-Midland,Investigation,Male,Hispanic,3,5
2015,9-Midland,Investigation,Male,Hispanic,4,8
2015,9-Midland,Investigation,Male,Hispanic,5,3
2015,9-Midland,Investigation,Male,Hispanic,6,4
2015,9-Midland,Investigation,Male,Hispanic,7,3
2015,9-Midland,Investigation,Male,Hispanic,8,9
2015,9-Midland,Investigation,Male,Hispanic,9,3
2015,9-Midland,Investigation,Male,Hispanic,10,1
2015,9-Midland,Investigation,Male,Hispanic,11,3
2015,9-Midland,Investigation,Male,Hispanic,12,3
2015,9-Midland,Investigation,Male,Hispanic,13,2
2015,9-Midland,Investigation,Male,Hispanic,14,0
2015,9-Midland,Investigation,Male,Hispanic,15,2
2015,9-Midland,Investigation,Male,Hispanic,16,0
2015,9-Midland,Investigation,Male,Hispanic,17,1
2015,9-Midland,Investigation,Male,Other,0,1
2015,9-Midland,Investigation,Male,Other,1,1
2015,9-Midland,Investigation,Male,Other,2,0
2015,9-Midland,Investigation,Male,Other,5,1
2015,9-Midland,Investigation,Male,Other,6,1
2015,9-Midland,Investigation,Male,Other,11,0
2015,9-Midland,Investigation,Male,Other,14,1
2015,10-El Paso,Family Preservation,Female,African American,1,0
2015,10-El Paso,Family Preservation,Female,African American,5,1
2015,10-El Paso,Family Preservation,Female,African American,6,1
2015,10-El Paso,Family Preservation,Female,African American,9,1
2015,10-El Paso,Family Preservation,Female,African American,10,1
2015,10-El Paso,Family Preservation,Female,Anglo,0,0
2015,10-El Paso,Family Preservation,Female,Anglo,1,1
2015,10-El Paso,Family Preservation,Female,Anglo,3,0
2015,10-El Paso,Family Preservation,Female,Anglo,4,0
2015,10-El Paso,Family Preservation,Female,Anglo,6,0
2015,10-El Paso,Family Preservation,Female,Anglo,11,1
2015,10-El Paso,Family Preservation,Female,Anglo,13,0
2015,10-El Paso,Family Preservation,Female,Anglo,14,0
2015,10-El Paso,Family Preservation,Female,Anglo,15,0
2015,10-El Paso,Family Preservation,Female,Anglo,16,0
2015,10-El Paso,Family Preservation,Female,Hispanic,0,5
2015,10-El Paso,Family Preservation,Female,Hispanic,1,5
2015,10-El Paso,Family Preservation,Female,Hispanic,2,2
2015,10-El Paso,Family Preservation,Female,Hispanic,3,1
2015,10-El Paso,Family Preservation,Female,Hispanic,5,4
2015,10-El Paso,Family Preservation,Female,Hispanic,6,7
2015,10-El Paso,Family Preservation,Female,Hispanic,7,1
2015,10-El Paso,Family Preservation,Female,Hispanic,8,4
2015,10-El Paso,Family Preservation,Female,Hispanic,9,2
2015,10-El Paso,Family Preservation,Female,Hispanic,10,2
2015,10-El Paso,Family Preservation,Female,Hispanic,11,2
2015,10-El Paso,Family Preservation,Female,Hispanic,12,2
2015,10-El Paso,Family Preservation,Female,Hispanic,13,0
2015,10-El Paso,Family Preservation,Female,Hispanic,14,0
2015,10-El Paso,Family Preservation,Female,Hispanic,15,1
2015,10-El Paso,Family Preservation,Female,Hispanic,16,2
2015,10-El Paso,Family Preservation,Female,Hispanic,17,2
2015,10-El Paso,Family Preservation,Female,Other,0,0
2015,10-El Paso,Family Preservation,Female,Other,1,0
2015,10-El Paso,Family Preservation,Male,African American,0,1
2015,10-El Paso,Family Preservation,Male,African American,2,1
2015,10-El Paso,Family Preservation,Male,African American,4,1
2015,10-El Paso,Family Preservation,Male,African American,5,0
2015,10-El Paso,Family Preservation,Male,African American,6,0
2015,10-El Paso,Family Preservation,Male,African American,7,1
2015,10-El Paso,Family Preservation,Male,African American,12,1
2015,10-El Paso,Family Preservation,Male,African American,14,0
2015,10-El Paso,Family Preservation,Male,African American,16,0
2015,10-El Paso,Family Preservation,Male,Anglo,0,1
2015,10-El Paso,Family Preservation,Male,Anglo,1,1
2015,10-El Paso,Family Preservation,Male,Anglo,2,0
2015,10-El Paso,Family Preservation,Male,Anglo,3,0
2015,10-El Paso,Family Preservation,Male,Anglo,5,1
2015,10-El Paso,Family Preservation,Male,Anglo,7,0
2015,10-El Paso,Family Preservation,Male,Anglo,8,0
2015,10-El Paso,Family Preservation,Male,Anglo,9,0
2015,10-El Paso,Family Preservation,Male,Anglo,13,0
2015,10-El Paso,Family Preservation,Male,Anglo,15,0
2015,10-El Paso,Family Preservation,Male,Anglo,16,0
2015,10-El Paso,Family Preservation,Male,Hispanic,0,7
2015,10-El Paso,Family Preservation,Male,Hispanic,1,3
2015,10-El Paso,Family Preservation,Male,Hispanic,2,3
2015,10-El Paso,Family Preservation,Male,Hispanic,3,3
2015,10-El Paso,Family Preservation,Male,Hispanic,4,2
2015,10-El Paso,Family Preservation,Male,Hispanic,5,3
2015,10-El Paso,Family Preservation,Male,Hispanic,6,2
2015,10-El Paso,Family Preservation,Male,Hispanic,7,1
2015,10-El Paso,Family Preservation,Male,Hispanic,8,1
2015,10-El Paso,Family Preservation,Male,Hispanic,9,2
2015,10-El Paso,Family Preservation,Male,Hispanic,10,4
2015,10-El Paso,Family Preservation,Male,Hispanic,11,2
2015,10-El Paso,Family Preservation,Male,Hispanic,12,4
2015,10-El Paso,Family Preservation,Male,Hispanic,13,2
2015,10-El Paso,Family Preservation,Male,Hispanic,14,3
2015,10-El Paso,Family Preservation,Male,Hispanic,15,2
2015,10-El Paso,Family Preservation,Male,Hispanic,16,0
2015,10-El Paso,Family Preservation,Male,Other,0,0
2015,10-El Paso,Family Preservation,Male,Other,2,1
2015,10-El Paso,Investigation,Female,African American,1,1
2015,10-El Paso,Investigation,Female,African American,5,0
2015,10-El Paso,Investigation,Female,African American,6,0
2015,10-El Paso,Investigation,Female,African American,9,0
2015,10-El Paso,Investigation,Female,African American,10,0
2015,10-El Paso,Investigation,Female,Anglo,0,1
2015,10-El Paso,Investigation,Female,Anglo,1,1
2015,10-El Paso,Investigation,Female,Anglo,3,1
2015,10-El Paso,Investigation,Female,Anglo,4,1
2015,10-El Paso,Investigation,Female,Anglo,6,1
2015,10-El Paso,Investigation,Female,Anglo,11,0
2015,10-El Paso,Investigation,Female,Anglo,13,2
2015,10-El Paso,Investigation,Female,Anglo,14,1
2015,10-El Paso,Investigation,Female,Anglo,15,1
2015,10-El Paso,Investigation,Female,Anglo,16,1
2015,10-El Paso,Investigation,Female,Hispanic,0,3
2015,10-El Paso,Investigation,Female,Hispanic,1,3
2015,10-El Paso,Investigation,Female,Hispanic,2,3
2015,10-El Paso,Investigation,Female,Hispanic,3,1
2015,10-El Paso,Investigation,Female,Hispanic,5,1
2015,10-El Paso,Investigation,Female,Hispanic,6,2
2015,10-El Paso,Investigation,Female,Hispanic,7,3
2015,10-El Paso,Investigation,Female,Hispanic,8,1
2015,10-El Paso,Investigation,Female,Hispanic,9,2
2015,10-El Paso,Investigation,Female,Hispanic,10,0
2015,10-El Paso,Investigation,Female,Hispanic,11,1
2015,10-El Paso,Investigation,Female,Hispanic,12,1
2015,10-El Paso,Investigation,Female,Hispanic,13,1
2015,10-El Paso,Investigation,Female,Hispanic,14,1
2015,10-El Paso,Investigation,Female,Hispanic,15,5
2015,10-El Paso,Investigation,Female,Hispanic,16,3
2015,10-El Paso,Investigation,Female,Hispanic,17,0
2015,10-El Paso,Investigation,Female,Other,0,2
2015,10-El Paso,Investigation,Female,Other,1,1
2015,10-El Paso,Investigation,Male,African American,0,1
2015,10-El Paso,Investigation,Male,African American,2,1
2015,10-El Paso,Investigation,Male,African American,4,0
2015,10-El Paso,Investigation,Male,African American,5,1
2015,10-El Paso,Investigation,Male,African American,6,1
2015,10-El Paso,Investigation,Male,African American,7,0
2015,10-El Paso,Investigation,Male,African American,12,0
2015,10-El Paso,Investigation,Male,African American,14,1
2015,10-El Paso,Investigation,Male,African American,16,1
2015,10-El Paso,Investigation,Male,Anglo,0,2
2015,10-El Paso,Investigation,Male,Anglo,1,0
2015,10-El Paso,Investigation,Male,Anglo,2,1
2015,10-El Paso,Investigation,Male,Anglo,3,1
2015,10-El Paso,Investigation,Male,Anglo,5,1
2015,10-El Paso,Investigation,Male,Anglo,7,1
2015,10-El Paso,Investigation,Male,Anglo,8,1
2015,10-El Paso,Investigation,Male,Anglo,9,1
2015,10-El Paso,Investigation,Male,Anglo,13,1
2015,10-El Paso,Investigation,Male,Anglo,15,2
2015,10-El Paso,Investigation,Male,Anglo,16,1
2015,10-El Paso,Investigation,Male,Hispanic,0,7
2015,10-El Paso,Investigation,Male,Hispanic,1,6
2015,10-El Paso,Investigation,Male,Hispanic,2,3
2015,10-El Paso,Investigation,Male,Hispanic,3,5
2015,10-El Paso,Investigation,Male,Hispanic,4,2
2015,10-El Paso,Investigation,Male,Hispanic,5,2
2015,10-El Paso,Investigation,Male,Hispanic,6,1
2015,10-El Paso,Investigation,Male,Hispanic,7,0
2015,10-El Paso,Investigation,Male,Hispanic,8,1
2015,10-El Paso,Investigation,Male,Hispanic,9,2
2015,10-El Paso,Investigation,Male,Hispanic,10,2
2015,10-El Paso,Investigation,Male,Hispanic,11,3
2015,10-El Paso,Investigation,Male,Hispanic,12,0
2015,10-El Paso,Investigation,Male,Hispanic,13,3
2015,10-El Paso,Investigation,Male,Hispanic,14,4
2015,10-El Paso,Investigation,Male,Hispanic,15,1
2015,10-El Paso,Investigation,Male,Hispanic,16,1
2015,10-El Paso,Investigation,Male,Other,0,2
2015,10-El Paso,Investigation,Male,Other,2,0
2015,11-Edinburg,Family Preservation,Female,African American,0,0
2015,11-Edinburg,Family Preservation,Female,African American,1,0
2015,11-Edinburg,Family Preservation,Female,African American,4,0
2015,11-Edinburg,Family Preservation,Female,African American,5,0
2015,11-Edinburg,Family Preservation,Female,African American,13,0
2015,11-Edinburg,Family Preservation,Female,African American,16,0
2015,11-Edinburg,Family Preservation,Female,Anglo,0,3
2015,11-Edinburg,Family Preservation,Female,Anglo,1,8
2015,11-Edinburg,Family Preservation,Female,Anglo,2,1
2015,11-Edinburg,Family Preservation,Female,Anglo,3,0
2015,11-Edinburg,Family Preservation,Female,Anglo,4,1
2015,11-Edinburg,Family Preservation,Female,Anglo,5,0
2015,11-Edinburg,Family Preservation,Female,Anglo,6,1
